X,Y,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,OWNER,BEDS,TRAUMA,HELIPAD
-80.95863576999993,34.10416788600002,1129203,PROVIDENCE HOSPITAL NORTHEAST,120 GATEWAY CORPORATE BLVD,COLUMBIA,SC,29203,(803) 865-4500,GENERAL ACUTE CARE,OPEN,74,RICHLAND,45079,USA,34.104167886,-80.9586357699999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.providencehospitals.com/Providence_Hospital_Northeast,NON-PROFIT,74,NOT AVAILABLE,Y
-80.97960014399995,34.07560987000005,3529203,CORRECT CARE OF SOUTH CAROLINA,7901 FARROW RD,COLUMBIA,SC,29203,(803) 935-0505,GENERAL ACUTE CARE,OPEN,145,RICHLAND,45079,USA,34.0756098700001,-80.979600144,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.correctcaresolutions.com/our-services/crcc/,PROPRIETARY,145,NOT AVAILABLE,N
-81.09822245,34.073744117000054,5229210,KIRKLAND CORRECTIONAL INSTITUTION INFIRMARY,4344 BROAD RIVER RD,COLUMBIA,SC,29210,(803) 896-8567,GENERAL ACUTE CARE,OPEN,24,RICHLAND,45079,USA,34.073744117,-81.09822245,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.doc.sc.gov/institutions/brci.jsp,GOVERNMENT - STATE,24,NOT AVAILABLE,N
-81.60642341799995,34.29042835200005,7529108,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST,NEWBERRY,SC,29108,(803) 276-7570,GENERAL ACUTE CARE,OPEN,90,NEWBERRY,45071,USA,34.290428352,-81.606423418,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.newberryhospital.org,GOVERNMENT - LOCAL,90,NOT AVAILABLE,Y
-82.70715601099994,34.87414429100005,9629671,CANNON MEMORIAL HOSPITAL,123 WG ACKER DR,PICKENS,SC,29671,(864) 878-4791,GENERAL ACUTE CARE,OPEN,55,PICKENS,45077,USA,34.8741442910001,-82.70715601099991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.cannonhospital.org,NON-PROFIT,55,NOT AVAILABLE,N
-79.76439558299995,34.18901701700002,10629506,CAROLINAS HOSPITAL SYSTEM CEDAR TOWER,121 E CEDAR ST,FLORENCE,SC,29506,(843) 674-2500,GENERAL ACUTE CARE,OPEN,68,FLORENCE,45041,USA,34.189017017,-79.764395583,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.carolinashospital.com/,PROPRIETARY,66,NOT AVAILABLE,N
-81.16008962599993,34.08743791500005,10729212,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PKWY,COLUMBIA,SC,29212,(803) 907-7011,GENERAL ACUTE CARE,OPEN,76,RICHLAND,45079,USA,34.0874379150001,-81.1600896259999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,https://www.palmettohealth.org/locations-directions/hospitals/palmetto-health-baptist-parkridge,NON-PROFIT,76,NOT AVAILABLE,Y
-82.45596101599993,34.97546934300004,4829690,GHS NORTH GREENVILLE LONG TERM ACUTE CARE HOSPITAL,807 N MAIN ST,TRAVELERS REST,SC,29690,(864) 455-9224,LONG TERM CARE,OPEN,45,GREENVILLE,45045,USA,34.975469343,-82.4559610159999,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.ghs.org/ngh,NON-PROFIT,45,NOT AVAILABLE,N
-81.93606386099998,34.96619278000002,6229303,SPARTANBURG HOSPITAL FOR RESTORATIVE CARE,389 SERPENTINE DR,SPARTANBURG,SC,29303,(864) 560-3263,LONG TERM CARE,OPEN,97,SPARTANBURG,45083,USA,34.96619278,-81.93606386100001,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.srhs.com,GOVERNMENT - DISTRICT/AUTHORITY,97,NOT AVAILABLE,N
-79.95400559399997,32.784174005000054,10329401,RALPH H JOHNSON VETERANS AFFAIRS MEDICAL CENTER,109 BEE ST,CHARLESTON,SC,29401,(843) 577-5011,MILITARY,OPEN,98,CHARLESTON,45019,USA,32.784174005000104,-79.954005594,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.charleston.va.gov/,GOVERNMENT - FEDERAL,98,NOT AVAILABLE,N
-82.45473247399995,34.96407110200004,4729690,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,1 HAVENWOOD LN,TRAVELERS REST,SC,29690,(864) 834-8013,PSYCHIATRIC,OPEN,44,GREENVILLE,45045,USA,34.964071102,-82.454732474,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.springbrookbehavioral.com,PROPRIETARY,44,NOT AVAILABLE,N
-78.99784761099991,33.78691249700006,3329526,LIGHTHOUSE CARE CENTER OF CONWAY ACUTE CARE,152 WACCAMAW MEDICAL PARK DR,CONWAY,SC,29526,(843) 347-8871,PSYCHIATRIC,OPEN,87,HORRY,45051,USA,33.7869124970001,-78.99784761099991,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://lighthousecarecenterofconway.com/,PROPRIETARY,87,NOT AVAILABLE,N
-122.481054585,47.24164647900006,11798411,ALLENMORE HOSPITAL,1901 S. UNION AVE,TACOMA,WA,98411,(253) 459-6633,GENERAL ACUTE CARE,OPEN,130,PIERCE,53053,USA,47.2416464790001,-122.481054585,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,http://www.multicare.org/allenmore/,NON-PROFIT,130,LEVEL 4,N
-82.56735757199995,34.477767311000036,7029621,PATRICK B HARRIS PSYCHIATRIC HOSPITAL,130 HWY 252,ANDERSON,SC,29621,(864) 231-2600,PSYCHIATRIC,OPEN,200,ANDERSON,45007,USA,34.477767311,-82.5673575719999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.patrickbharrispsychiatrichospital.com/index.htm,GOVERNMENT - STATE,200,NOT AVAILABLE,N
-80.98287220099995,34.08586315900004,3729203,G WERBER BRYAN PSYCHIATRIC HOSPITAL,220 FAISON DR,COLUMBIA,SC,29203,(803) 935-6281,PSYCHIATRIC,OPEN,530,RICHLAND,45079,USA,34.085863159,-80.982872201,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.scdmh.org,GOVERNMENT - STATE,530,NOT AVAILABLE,N
-81.09857223099993,34.07012634000005,5029210,GILLIAM PSYCHIATRIC HOSPITAL,4344 BROAD RIVER RD,COLUMBIA,SC,29210,(803) 896-2271,PSYCHIATRIC,OPEN,87,RICHLAND,45079,USA,34.0701263400001,-81.0985722309999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.doc.sc.gov/institutions/brci.jsp,GOVERNMENT - STATE,87,NOT AVAILABLE,N
-80.98047769799997,34.07925336300008,8529203,WILLIAM S HALL PSYCHIATRIC INSTITUTE,220 FAISON DR,COLUMBIA,SC,29203,(803) 898-1593,PSYCHIATRIC,OPEN,38,RICHLAND,45079,USA,34.0792533630001,-80.980477698,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,https://www.state.sc.us/dmh/dir_facilities.htm,GOVERNMENT - STATE,38,NOT AVAILABLE,N
-80.82220625499998,33.535870784000046,9729118,WILLIAM J MCCORD ADOLESCENT TREATMENT FACILITY,910 COOK RD,ORANGEBURG,SC,29118,(803) 534-2328,PSYCHIATRIC,OPEN,15,ORANGEBURG,45075,USA,33.5358707840001,-80.822206255,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.mccordcenter.com,NON-PROFIT,15,NOT AVAILABLE,N
-89.24297656499996,35.610572244000025,6738012,HAYWOOD PARK COMMUNITY HOSPITAL,2545 NORTH WASHINGTON AVENUE,BROWNSVILLE,TN,38012,(731) 772-4110,GENERAL ACUTE CARE,CLOSED,36,HAYWOOD,47075,USA,35.610572244000004,-89.2429765649999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://tnmap.state.tn.us/portal/metadata.asp,http://www.haywoodparkcommunity.com,PROPRIETARY,36,NOT AVAILABLE,Y
-79.18784232499998,37.43789546400005,5624503,CENTRA HEALTH VIRGINIA BAPTIST HOSPITAL,3300 RIVERMONT AVENUE,LYNCHBURG,VA,24503,(434) 200-4000,GENERAL ACUTE CARE,OPEN,317,LYNCHBURG,51680,USA,37.4378954640001,-79.187842325,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,http://vbh.centrahealth.com/,NON-PROFIT,317,NOT AVAILABLE,N
-79.75497558,34.19538810900007,4629506,HEALTHSOUTH REHABILITATION HOSPITAL OF FLORENCE,900 E CHEVES ST,FLORENCE,SC,29506,(843) 679-9000,REHABILITATION,OPEN,88,FLORENCE,45041,USA,34.1953881090001,-79.75497558,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.healthsouthflorence.com,PROPRIETARY,88,NOT AVAILABLE,N
-81.05259094599997,34.958689731000035,3929732,HEALTHSOUTH REHABILITATION HOSPITAL OF ROCK HILL,1795 DR FRANK GASTON BLVD,ROCK HILL,SC,29732,(803) 326-3500,REHABILITATION,OPEN,46,YORK,45091,USA,34.9586897310001,-81.05259094600001,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.scdhec.gov/Health/FHPF/HealthFacilityRegulationsLicensing/HealthcareFacilityLicensing/LicensedFacilitiesbyType/,http://www.healthsouthrockhill.com,PROPRIETARY,46,NOT AVAILABLE,N
-71.36727040099998,41.79244810100005,1202915,EMMA PENDLETON BRADLEY HOSPITAL,1011 VETERANS MEMORIAL PKWY,EAST PROVIDENCE,RI,2915,(401) 432-1000,PSYCHIATRIC,OPEN,70,PROVIDENCE,44007,USA,41.792448101,-71.367270401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.bradleyhospital.org/service-directory/bradley-hospital,NON-PROFIT,70,NOT AVAILABLE,N
-71.40912925499998,41.811881079000045,1002903,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,(401) 444-4054,GENERAL ACUTE CARE,OPEN,719,PROVIDENCE,44007,USA,41.811881079,-71.409129255,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.rhodeislandhospital.org/rhode-island-hospital-services,NON-PROFIT,719,LEVEL 1,Y
-71.38008550399995,41.842647262000064,1402906,BUTLER HOSPITAL,345 BLACKSTONE BLVD,PROVIDENCE,RI,2906,(401) 455-6270,PSYCHIATRIC,OPEN,143,PROVIDENCE,44007,USA,41.842647262000106,-71.380085504,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.butler.org/,NON-PROFIT,143,NOT AVAILABLE,N
-71.43538963799993,41.83483868600006,2002908,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVE,PROVIDENCE,RI,2908,(401) 456-2000,GENERAL ACUTE CARE,OPEN,220,PROVIDENCE,44007,USA,41.8348386860001,-71.4353896379999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.rwmc.org/,NON-PROFIT,220,NOT AVAILABLE,N
-71.45924047599993,41.85529477100004,1902904,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,2904,(401) 456-3000,GENERAL ACUTE CARE,OPEN,312,PROVIDENCE,44007,USA,41.855294771,-71.4592404759999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.fatimahospital.com/,NON-PROFIT,312,NOT AVAILABLE,N
-71.46322471699995,41.74470515500008,902920,ELEANOR SLATER HOSPITAL,111 HOWARD AVANUE,CRANSTON,RI,2920,(401) 462-3085,PSYCHIATRIC,OPEN,495,PROVIDENCE,44007,USA,41.7447051550001,-71.4632247169999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.bhddh.ri.gov/esh/index.php,GOVERNMENT - STATE,495,NOT AVAILABLE,Y
-71.37645644499997,41.86992200100008,302860,MEMORIAL HOSPITAL OF RHODE ISLAND,111 BREWSTER STREET,PAWTUCKET,RI,2860,(401) 729-2383,GENERAL ACUTE CARE,OPEN,294,PROVIDENCE,44007,USA,41.8699220010001,-71.376456445,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.mhri.org/,NON-PROFIT,294,NOT AVAILABLE,N
-71.47823583599995,41.705248085000036,1802886,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE ROAD,WARWICK,RI,2886,(401) 737-7010,GENERAL ACUTE CARE,OPEN,359,KENT,44003,USA,41.7052480850001,-71.47823583600001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.kentri.org/,NON-PROFIT,359,NOT AVAILABLE,Y
-71.51284391299998,41.981578259000045,1702896,REHABILITATION HOSPITAL OF RHODE ISLAND,116 EDDIE DOWLING HIGHWAY,NORTH SMITHFIELD,RI,2896,(401) 766-0800,REHABILITATION,OPEN,40,PROVIDENCE,44007,USA,41.9815782590001,-71.512843913,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.rhri.net/home.aspx,PROPRIETARY,40,NOT AVAILABLE,N
-71.49580333399994,42.00461190300005,602895,LANDMARK MEDICAL CENTER,115 CASS AVE,WOONSOCKET,RI,2895,(401) 769-4100,GENERAL ACUTE CARE,OPEN,214,PROVIDENCE,44007,USA,42.00461190300009,-71.495803334,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.landmarkmedical.org/,NON-PROFIT,214,NOT AVAILABLE,Y
-71.49641109999997,41.43107864900003,402879,SOUTH COUNTY HEALTH,100 KENYON AVE,WAKEFIELD,RI,2879,(401) 782-8020,GENERAL ACUTE CARE,OPEN,100,WASHINGTON,44009,USA,41.431078649,-71.49641109999997,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ri.gov/licenses/detail.php?id=207,http://www.schospital.com/,NON-PROFIT,100,NOT AVAILABLE,N
-75.606352,39.740166,173319805,WILMINGTON VA MEDICAL CENTER,1601 KIRKWOOD HIGHWAY,WILMINGTON,DE,19805,(800) 461-8262,MILITARY,OPEN,-999,NEW CASTLE,10003,USA,39.740166,-75.606352,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,https://www.wilmington.va.gov/,NOT AVAILABLE,-999,NOT AVAILABLE,N
-81.53730104499994,41.448382117000044,169844122,GRACE HOSPITAL SOUTH POINTE,20000 HARVARD ROAD,WARRENSVILLE HEIGHTS,OH,44122,(216) 491-7295,LONG TERM CARE,OPEN,-999,CUYAHOGA,39035,USA,41.4483821170001,-81.53730104499991,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,http://www.gracehospital.org,NOT AVAILABLE,-999,NOT AVAILABLE,Y
-84.311425,33.801860999999995,180830033,ATLANTA VA HEALTH MEDICAL CENTER,1670 CLAIRMONT ROAD,DECATUR,GA,30033,(404) 321-6111,MILITARY,OPEN,-999,DEKALB,13089,USA,33.801860999999995,-84.311425,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,https://www.atlanta.va.gov/,GOVERNMENT - FEDERAL,-999,NOT AVAILABLE,N
-81.21737344699994,32.25822576000007,631326,RINCON MEDICAL CENTER,119 CHIMNEY ROAD,RINCON,GA,31326,(912) 295-5560,GENERAL ACUTE CARE,CLOSED,-999,EFFINGHAM,13103,USA,32.2582257600001,-81.2173734469999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,http://rinconmedicalcenter.com/,PROPRIETARY,-999,NOT AVAILABLE,N
-82.34884931999993,31.769310725000025,3531513,APPLING HEALTHCARE SYSTEM,163 EAST TOLLISON STREET,BAXLEY,GA,31513,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,49,APPLING,13001,USA,31.769310725,-82.3488493199999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,http://www.appling-hospital.org,GOVERNMENT - LOCAL,49,LEVEL 4,Y
-95.075554217,41.90454219700007,17251455,MANNING REGIONAL HEALTHCARE,1550 6TH STREET,MANNING,IA,51455,(712) 655-2072,CRITICAL ACCESS,OPEN,17,CARROLL,19027,USA,41.90454219700009,-95.075554217,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,http://www.mrhcia.com,NOT AVAILABLE,17,LEVEL 4,Y
-84.538381,38.07385900000001,175740511,LEXINGTON VA MEDICAL CENTER - LEESTOWN,2250 LEESTOWN ROAD LEXINGTON,LEXINGTON,KY,40511,(859) 233-4511,MILITARY,OPEN,-999,FAYETTE,21067,USA,38.07385900000001,-84.538381,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,https://www.lexington.va.gov/,GOVERNMENT - FEDERAL,-999,NOT AVAILABLE,N
-88.82611811099997,43.448432949000036,1753916,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,(920) 887-7181,GENERAL ACUTE CARE,OPEN,125,DODGE,55027,USA,43.4484329490001,-88.826118111,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.bdch.com,NON-PROFIT,125,NOT AVAILABLE,Y
-79.51751849299995,37.351402898000046,5124523,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,BEDFORD,VA,24523,(540) 586-2440,GENERAL ACUTE CARE,OPEN,50,BEDFORD CITY,51515,USA,37.3514028980001,-79.517518493,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,www.bmhva.com,NON-PROFIT,50,NOT AVAILABLE,Y
-82.06553916999997,37.28527892300007,5724614,BUCHANAN GENERAL HOSPITAL,1535 SLATE CREEK ROAD,GRUNDY,VA,24614,(276) 935-1100,GENERAL ACUTE CARE,OPEN,134,BUCHANAN,51027,USA,37.2852789230001,-82.06553917,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.vhi.org,http://www.bgh.org/,NON-PROFIT,134,NOT AVAILABLE,Y
-96.78027264499997,32.78958516300001,168275246,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVENUE,DALLAS,TX,75246,(214) 820-0111,GENERAL ACUTE CARE,OPEN,940,DALLAS,48113,USA,32.789585163000005,-96.780272645,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Dallas/Pages/Default.aspx,NON-PROFIT,940,LEVEL 1,N
-86.12921899999998,32.35771,176936109,CAVHCS EAST CAMPUS,8105 VETERANS WAY,MONTGOMERY,AL,36109,(800) 214-8387,MILITARY,OPEN,-999,MONGOMERY,01101,USA,32.3577100000001,-86.12921899999998,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,https://www.centralalabama.va.gov/,GOVERNMENT - FEDERAL,-999,NOT AVAILABLE,N
-123.20280834399992,39.152905893000025,167795482,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,275 HOSPITAL DRIVE,UKIAH,CA,95482,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,67,MENDOCINO,06045,USA,39.152905893,-123.20280834399999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.adventisthealth.org,NON-PROFIT,67,NOT AVAILABLE,Y
-71.249607,42.369124,177702254,BOSTON CHILDREN'S,9 HOPE AVENUE,WALTHAM,MA,2254,(781) 355-8555,CHILDREN,OPEN,11,MIDDLESEX,25017,USA,42.3691240000001,-71.249607,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.childrenshospital.org/,NON-PROFIT,11,NOT AVAILABLE,N
-86.62279000000002,32.880286,172435046,ST VINCENTS CHILTON,2030 LAY DAM ROAD,CLANTON,AL,35046,(205) 258-4400,GENERAL ACUTE CARE,OPEN,26,CHILTON,01021,USA,32.8802860000001,-86.62279000000002,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,http://www.stvhs.com/,PROPRIETARY,26,NOT AVAILABLE,Y
-73.447181,41.404395,176106810,CONNECTICUT CHILDBIRTH & WOMEN'S CENTER,94 LOCUST AVE,DANBURY,CT,6810,(203) 748-6000,WOMEN,OPEN,-999,FAIRFIELD,09001,USA,41.4043950000001,-73.4471809999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.ctbirthcenter.com/,PROPRIETARY,-999,NOT AVAILABLE,Y
-86.273313,39.777528,172546214,ASSURANCE PSYCHIATRIC HOSPITAL,900 NORTH HIGH SCHOOL ROAD,INDIANAPOLIS,IN,46214,(317) 982-3715,PSYCHIATRIC,OPEN,23,MADISON,18095,USA,39.7775280000001,-86.273313,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,http://www.assurancehealthsystem.com/,PROPRIETARY,23,NOT AVAILABLE,N
-112.510929,45.933282,178959701,ACADIA MONTANA,55 BASIN CREEK ROAD,BUTTE,MT,59701,(406) 494-4183,PSYCHIATRIC,OPEN,108,SILVER BOW,30093,USA,45.933282000000105,-112.510929,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://dphhs.mt.gov/qad/healthcarefacilitieslist,http://www.acadiamontana.com/,PROPRIETARY,108,NOT AVAILABLE,N
144.823076,13.525133,180696929,GUAM REGIONAL MEDICAL CITY,133 ROUTE 3,DEDEDO,GU,96929,(671) 645-5500,GENERAL ACUTE CARE,OPEN,-999,GUAM,NOT AVAILABLE,GUM,13.525133,144.823076,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.medicare.gov/widgets/xubh-q36u,http://www.grmc.gu/,NON-PROFIT,-999,NOT AVAILABLE,N
-73.98186928099993,44.26724503200006,120712946,ADIRONDACK MEDICAL CENTER-LAKE PLACID SITE,CHURCH STREET,LAKE PLACID,NY,12946,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,ESSEX,36031,USA,44.267245032000105,-73.9818692809999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,NOT AVAILABLE,NOT AVAILABLE,-999,NOT AVAILABLE,Y
-86.80116325699998,36.15276545900007,2937203,SELECT SPECIALTY HOSPITAL - NASHVILLE,"2000 HAYES STREET, SUITE 500",NASHVILLE,TN,37203,(615) 284-4599,LONG TERM CARE,OPEN,70,DAVIDSON,47037,USA,36.1527654590001,-86.80116325700001,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://apps.health.tn.gov/FacilityListings,http://nashville.selectspecialtyhospitals.com/,PROPRIETARY,70,NOT AVAILABLE,Y
-97.33130622299996,37.699470563000034,14867214,SELECT SPECIALTY HOSPITAL WICHITA,"929 NORTH ST FRANCIS, 5TH & 6TH FLOORS",WICHITA,KS,67214,(316) 261-8303,LONG TERM CARE,OPEN,60,SEDGWICK,20173,USA,37.699470563,-97.331306223,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.kdheks.gov/bhfr/fac_list/,http://www.selectspecialtyhospitals.com/company/locations/wichita.a spx,PROPRIETARY,60,NOT AVAILABLE,Y
-98.545391987,29.353358354000076,47578224,PAM SPECIALTY HOSPITAL OF SAN ANTONIO,"7400 BARLITE BOULEVARD, 2ND  FLOOR",SAN ANTONIO,TX,78224,(210) 921-3550,GENERAL ACUTE CARE,OPEN,26,BEXAR,48029,USA,29.3533583540001,-98.545391987,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.warmsprings.org/our-facilities/hospitals/warm-springs-specialty-hospital-san-antonio/,PROPRIETARY,26,NOT AVAILABLE,Y
